id	id	category	prompt	syntax_valid	semantic_valid	error_category	error_detail	n_processes	expected_processes	matches_gt_steps	extra_steps	missing_steps	hallucinated_steps	included_steps	called_steps	ground_truth_steps	code_chars	code_lines	n_workflow_calls	turns	elapsed_s	llm_reply_excerpt	nextflow_code	ground_truth_code
L02_mlst_chewbbaca_eco	L02_mlst_chewbbaca_eco	L02	From paired Illumina FASTQ of Escherichia coli: trim with fastp, assemble with SPAdes, then run mlst and chewbbaca in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	10	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca	step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca	1091	48	4	2	8.8	Great! I'll proceed with the pipeline as discussed. Here's the plan:\n\n1. **Trimming**: Use `step_1PP_trimming__fastp` for paired-end Illumina reads\n2. **Assembly**: Use `step_2AS_denovo__spades` on the trimmed reads\n3. **Typing**: Run both `step_4TY_MLST__mlst` and `step_4TY_cgMLST__chewbbaca` in pa	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\ndef genus_species = 'Escherichia coli'\n\ndef schema = 'e_coli_chewie_2360_210531'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_ecoli_mlst_cgmlst {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        trimmed.multiMap {\n            trimmed: it\n            genus_species: genus_species\n            schema: schema\n        }.set { prep }\n\n        assembly = step_2AS_denovo__spades(prep.trimmed)\n        step_4TY_MLST__mlst(assembly)\n        step_4TY_cgMLST__chewbbaca(assembly, genus_species, schema)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_ecoli_mlst_cgmlst(step_1PP_trimming__fastp(getSingleInput()).trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n}\n
L03_mlst_chewbbaca_sal	L03_mlst_chewbbaca_sal	L03	From paired Illumina FASTQ of Salmonella enterica: trim with fastp, assemble with SPAdes, then run mlst and chewbbaca in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	10	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca	step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca	986	44	4	2	9.2	Great! I'll proceed with the pipeline as discussed:\n\n1. **Trimming**: `step_1PP_trimming__fastp` for paired Illumina reads\n2. **Assembly**: `step_2AS_denovo__spades` for de novo assembly\n3. **Typing**: Parallel execution of `step_4TY_MLST__mlst` and `step_4TY_cgMLST__chewbbaca`\n\nThis will be built u	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\ndef genus_species = 'salmonella_enterica'\n\ndef schema = 's_enterica_chewie_3255_210531'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_salmonella_typing {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        assembled = step_2AS_denovo__spades(trimmed).assembled\n\n        step_4TY_MLST__mlst(assembled)\n        step_4TY_cgMLST__chewbbaca(assembled, genus_species, schema)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    wf_salmonella_typing(trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n}\n
L04_mlst_abricate_lis	L04_mlst_abricate_lis	L04	From paired Illumina FASTQ of Listeria monocytogenes: trim with fastp, assemble with SPAdes, then run mlst and abricate in parallel.	N	N	no_code	http exception: HTTPConnectionPool(host='127.0.0.1', port=8765): Read timed out. (read timeout=180)	0	8	N		step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_MLST__mlst				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_MLST__mlst	0	0	0	2	183.7			nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n    step_4AN_AMR__abricate(assembled)\n}\n
L05_mlst_abricate_eco	L05_mlst_abricate_eco	L05	From paired Illumina FASTQ of Escherichia coli: trim with fastp, assemble with SPAdes, then run mlst and abricate in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	8	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4AN_AMR__abricate	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_MLST__mlst	869	39	4	2	9.0	Great! I'll proceed with the pipeline as discussed. Here's the final plan:\n\n1. **Trimming**: `step_1PP_trimming__fastp` (fastp) for paired-end Illumina reads\n2. **Assembly**: `step_2AS_denovo__spades` (SPAdes) for de novo assembly\n3. **Typing**: `step_4TY_MLST__mlst` (MLST) and `step_4AN_AMR__abrica	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_trim_assemble_type {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads).trimmed\n        assembled = step_2AS_denovo__spades(trimmed).assembled\n        step_4TY_MLST__mlst(assembled)\n        step_4AN_AMR__abricate(assembled)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_trim_assemble_type(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n    step_4AN_AMR__abricate(assembled)\n}\n
L06_chewbbaca_abricate_lis	L06_chewbbaca_abricate_lis	L06	From paired Illumina FASTQ of Listeria monocytogenes: trim with fastp, assemble with SPAdes, then run chewbbaca and abricate in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	10	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca, step_4AN_AMR__abricate	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_cgMLST__chewbbaca	980	45	4	2	9.3	Great! I'll proceed with the pipeline you approved:\n1. Trim reads with fastp\n2. Assemble with SPAdes\n3. Run chewbbaca and abricate in parallel\n\nI'll now generate the detailed plan for the Architect.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\ndef genus_species = 'Listeria monocytogenes'\n\ndef schema = 'l_mono_chewie_1748_220623'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_listeria_pipeline {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads)\n\n        assembly = step_2AS_denovo__spades(trimmed)\n\n        step_4TY_cgMLST__chewbbaca(assembly, genus_species, schema)\n        step_4AN_AMR__abricate(assembly)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_listeria_pipeline(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n    step_4AN_AMR__abricate(assembled)\n}\n
L07_chewbbaca_prokka_lis	L07_chewbbaca_prokka_lis	L07	From paired Illumina FASTQ of Listeria monocytogenes: trim with fastp, assemble with SPAdes, then run chewbbaca and prokka in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	10	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_cgMLST__chewbbaca	step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca, step_4AN_genes__prokka, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_cgMLST__chewbbaca	1237	50	4	2	10.8	Great! I'll proceed with the pipeline as discussed. Here's the final plan:\n\n1. **Trimming**: `step_1PP_trimming__fastp` (paired-end mode)\n2. **Assembly**: `step_2AS_denovo__spades` (using trimmed reads)\n3. **Parallel Analysis**:\n   - `step_4TY_cgMLST__chewbbaca` (for cgMLST typing)\n   - `step_4AN_ge	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getEmpty } from '../functions/common.nf'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\ndef genus_species = 'Listeria monocytogenes'\n\ndef schema = 'l_mono_chewie_1748_220623'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_listeria_analysis {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        trimmed.multiMap {\n            trimmed: it\n            genus_species: genus_species\n            schema: schema\n        }.set { prep }\n\n        assembly = step_2AS_denovo__spades(prep.trimmed)\n        step_4TY_cgMLST__chewbbaca(assembly.assembled, genus_species, schema)\n        step_4AN_genes__prokka(assembly.assembled.map { [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_listeria_analysis(step_1PP_trimming__fastp(getSingleInput()).trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n    step_4AN_genes__prokka(assembled)\n}\n
L08_chewbbaca_prokka_sal	L08_chewbbaca_prokka_sal	L08	From paired Illumina FASTQ of Salmonella enterica: trim with fastp, assemble with SPAdes, then run chewbbaca and prokka in parallel.	Y	N	file_not_found	WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.SAL.115.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'	6	10	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_cgMLST__chewbbaca	step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca, step_4AN_genes__prokka, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_cgMLST__chewbbaca	1304	54	4	2	10.9	Great! I'll proceed with the pipeline as discussed. Here's the final plan:\n\n1. **Trimming**: `step_1PP_trimming__fastp` (paired-end Illumina reads → trimmed reads)\n2. **Assembly**: `step_2AS_denovo__spades` (trimmed reads → assembly)\n3. **Parallel Analysis**:\n   - `step_4TY_cgMLST__chewbbaca` (assem	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { extractKey } from '../functions/common.nf'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\ndef genus_species = 'Salmonella enterica'\n\ndef schema = 's_enterica_chewie_3255_210531'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_salmonella_analysis {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        assembled = step_2AS_denovo__spades(trimmed)\n\n        assembled.cross(genus_species) { extractKey(it) }\n            .cross(schema) { extractKey(it) }\n            .multiMap {\n                assembly: it[0]\n                genus_species: it[1]\n                schema: it[2]\n            }.set { prep }\n\n        step_4TY_cgMLST__chewbbaca(prep.assembly, prep.genus_species, prep.schema)\n        step_4AN_genes__prokka(assembled)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    wf_salmonella_analysis(trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n    step_4AN_genes__prokka(assembled)\n}\n
L09_mlst_prokka_eco	L09_mlst_prokka_eco	L09	From paired Illumina FASTQ of Escherichia coli: trim with fastp, assemble with SPAdes, then run mlst and prokka in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	8	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_MLST__mlst	step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_MLST__mlst, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_MLST__mlst	837	39	4	2	8.4	Great! I'll proceed with the pipeline as approved:\n\n1. **Trimming**: `step_1PP_trimming__fastp`\n2. **Assembly**: `step_2AS_denovo__spades`\n3. **Annotation & Typing**: `step_4AN_genes__prokka` and `step_4TY_MLST__mlst` in parallel\n\nI'll now generate the detailed plan for the Architect.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_ecoli_illumina {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        assembled = step_2AS_denovo__spades(trimmed)\n        step_4AN_genes__prokka(assembled)\n        step_4TY_MLST__mlst(assembled)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    wf_ecoli_illumina(trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n    step_4AN_genes__prokka(assembled)\n}\n
L10_mlst_prokka_sal	L10_mlst_prokka_sal	L10	From paired Illumina FASTQ of Salmonella enterica: trim with fastp, assemble with SPAdes, then run mlst and prokka in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	8	N	step_2AS_mapping__ivar, step_4TY_lineage__pangolin	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_MLST__mlst		step_2AS_mapping__ivar, step_4TY_lineage__pangolin	step_2AS_mapping__ivar, step_4TY_lineage__pangolin	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4TY_MLST__mlst	1003	44	2	2	11.7	Great! I'll proceed with the pipeline as discussed. Here's the final plan:\n\n1. **Trimming**: `step_1PP_trimming__fastp` (paired-end Illumina reads → trimmed reads)\n2. **Assembly**: `step_2AS_denovo__spades` (trimmed reads → assembly)\n3. **Parallel Analysis**:\n   - `step_4TY_MLST__mlst` (assembly → M	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_mapping__ivar } from '../steps/step_2AS_mapping__ivar'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4TY_lineage__pangolin } from '../steps/step_4TY_lineage__pangolin'\n\n// --- GLOBALS ---\n\ndef referenceCode = 'NC_045512.2'\n\ndef referencePath = "${params.assets_dir}/module_covid_emergency/NC_045512.fasta"\n\ndef referenceRiscd = '220308-020220308005121273-2AS_import-external'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow module_covid_emergency {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        trimmed.multiMap {\n            trimmed: it\n            reference: [ referenceRiscd, referenceCode, file(referencePath) ]\n        }.set { trAndRef }\n\n        ivar_out = step_2AS_mapping__ivar(trAndRef.trimmed, trAndRef.reference)\n        step_4TY_lineage__pangolin(ivar_out.consensus)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    module_covid_emergency(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n    step_4AN_genes__prokka(assembled)\n}\n
L11_abricate_prokka_lis	L11_abricate_prokka_lis	L11	From paired Illumina FASTQ of Listeria monocytogenes: trim with fastp, assemble with SPAdes, then run abricate and prokka in parallel.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	8	N	step_2AS_mapping__ivar, step_4TY_lineage__pangolin	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4AN_genes__prokka		step_2AS_mapping__ivar, step_4TY_lineage__pangolin	step_2AS_mapping__ivar, step_4TY_lineage__pangolin	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4AN_genes__prokka	1003	44	2	2	9.1	Great! I'll proceed with the pipeline as discussed. Here's the final plan:\n\n1. **Trimming**: `step_1PP_trimming__fastp` - Input: paired Illumina FASTQ, Output: trimmed reads\n2. **Assembly**: `step_2AS_denovo__spades` - Input: trimmed reads, Output: assembly\n3. **Parallel Analysis**:\n   - `step_4AN_A	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_mapping__ivar } from '../steps/step_2AS_mapping__ivar'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4TY_lineage__pangolin } from '../steps/step_4TY_lineage__pangolin'\n\n// --- GLOBALS ---\n\ndef referenceCode = 'NC_045512.2'\n\ndef referencePath = "${params.assets_dir}/module_covid_emergency/NC_045512.fasta"\n\ndef referenceRiscd = '220308-020220308005121273-2AS_import-external'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow module_covid_emergency {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        trimmed.multiMap {\n            trimmed: it\n            reference: [ referenceRiscd, referenceCode, file(referencePath) ]\n        }.set { trAndRef }\n\n        ivar_out = step_2AS_mapping__ivar(trAndRef.trimmed, trAndRef.reference)\n        step_4TY_lineage__pangolin(ivar_out.consensus)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    module_covid_emergency(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4AN_AMR__abricate(assembled)\n    step_4AN_genes__prokka(assembled)\n}\n
